,target,f1,f2,f3,f4,f5,f6,f7,f8,f9
1256,1,0,1,0,3,0,0,0,1,0
1257,1,0,1,0,3,0,0,0,1,0
1258,1,1,3,0,0,0,1,0,2,0
1259,1,1,3,0,0,0,1,0,2,0
1260,1,1,3,0,0,0,1,0,2,0
1261,0,1,3,0,0,0,1,0,2,0
1262,1,1,0,0,2,0,1,1,2,0
1263,1,1,3,0,0,0,1,1,1,1
1264,1,1,3,0,0,0,1,1,1,1
1265,0,1,3,0,0,0,1,1,1,1
1266,0,2,3,0,2,0,0,2,3,1
1267,0,0,1,0,3,0,0,1,2,1
1268,0,3,2,0,3,0,1,0,2,1
1269,0,3,2,0,3,0,1,0,2,1
1270,1,3,1,0,3,0,0,1,1,1
1271,0,0,1,1,3,0,1,2,2,1
1272,0,0,1,1,3,0,1,2,2,1
1273,0,1,1,1,3,0,2,3,3,0
1274,1,1,1,1,3,0,2,3,3,0
1275,1,1,1,1,3,0,2,3,3,0
1276,1,2,1,0,0,0,0,2,1,0
1277,1,2,1,0,0,0,0,2,1,0
1278,1,2,1,0,0,0,0,2,1,0
1279,0,0,0,1,2,0,0,0,1,0
1280,0,1,2,0,0,0,0,1,0,0
1281,0,1,0,1,2,2,0,3,2,0
1282,1,1,0,1,2,2,0,3,2,0
1283,0,0,1,0,4,2,0,2,0,1
1284,0,0,1,0,3,2,0,1,0,1
1285,1,0,1,0,0,0,0,3,2,0
1286,0,0,1,0,0,0,0,3,2,0
1287,1,2,0,0,3,1,0,2,4,0
1288,1,1,0,0,2,2,2,2,3,0
1289,0,1,0,0,2,2,2,2,3,0
1290,0,2,0,1,1,0,3,1,0,0
1291,0,0,1,1,1,0,2,0,2,1
1292,0,2,0,1,2,0,0,3,0,0
1293,0,2,0,1,2,0,0,3,0,0
1294,0,2,0,1,2,0,0,3,0,0
1295,1,2,1,0,0,1,1,3,1,0
1296,0,2,1,0,0,1,1,3,1,0
1297,1,1,4,0,3,1,0,0,2,0
1298,0,1,4,0,3,1,0,0,2,0
1299,0,1,4,0,3,1,0,0,2,0
1300,0,2,0,0,3,2,0,3,3,0
1301,0,2,3,0,1,0,1,3,1,1
1302,0,2,3,0,1,0,1,3,1,1
1303,1,0,1,0,3,2,0,1,0,1
1304,1,2,1,1,2,0,1,1,2,1
1305,1,2,1,1,2,0,1,1,2,1
1306,0,2,1,1,2,0,1,1,2,1
1307,0,2,1,1,2,0,1,1,2,1
1308,0,0,1,1,0,2,0,1,1,0
1309,1,1,0,1,3,2,0,2,3,1
1310,0,1,0,1,3,2,0,2,3,1
1311,1,1,1,0,0,2,0,1,2,1
1312,0,1,1,0,0,2,0,1,2,1
1313,1,1,1,0,0,2,0,1,2,1
1314,0,2,3,0,3,0,1,3,0,0
1315,0,2,3,0,3,0,1,3,0,0
1316,0,2,3,0,3,0,1,3,0,0
1317,1,1,0,0,3,0,1,1,1,1
1318,0,1,0,0,3,0,1,1,1,1
1319,0,1,0,0,3,0,1,1,1,1
1320,1,0,0,0,0,2,2,1,1,0
1321,0,0,0,0,0,2,2,1,1,0
1322,0,3,0,0,3,2,2,1,1,0
1323,0,3,0,0,3,2,2,1,1,0
1324,0,2,1,1,2,2,0,1,0,0
1325,0,0,1,1,2,0,1,2,0,0
1326,1,0,1,1,2,0,1,2,0,0
1327,0,0,1,1,2,0,1,2,0,0
1328,0,2,1,0,0,0,0,3,1,0
1329,1,2,1,0,0,0,0,3,1,0
1330,0,0,1,0,3,1,0,0,0,0
1331,1,0,1,0,3,1,0,0,0,0
1332,1,2,1,0,3,0,0,1,4,0
1333,0,2,0,0,0,0,0,1,1,0
1334,1,2,0,0,0,0,0,1,1,0
1335,0,1,0,0,3,0,0,0,2,0
1336,1,1,1,1,2,0,0,3,2,0
1337,1,1,1,1,2,0,0,3,2,0
1338,0,1,0,1,1,2,1,0,1,1
1339,0,1,3,1,0,2,2,0,0,1
1340,1,1,1,0,1,0,1,0,2,1
1341,1,1,1,0,1,0,1,0,2,1
1342,0,1,2,0,0,2,1,1,1,0
1343,0,0,4,0,1,2,1,1,2,0
1344,0,0,4,0,1,2,1,1,2,0
1345,1,1,1,1,2,0,1,0,1,0
1346,1,1,1,1,2,0,1,0,1,0
1347,0,2,1,0,2,0,1,1,0,1
1348,1,2,2,0,2,0,0,1,1,1
1349,1,2,2,0,2,0,0,0,4,1
1350,1,2,2,0,2,0,0,0,4,1
1351,1,2,0,0,3,0,1,1,2,1
1352,1,2,0,0,3,0,1,1,2,1
1353,1,2,1,0,3,2,0,0,2,0
1354,1,2,1,0,3,2,0,0,2,0
1355,0,2,1,0,1,0,1,0,1,1
1356,0,2,1,0,1,0,1,0,1,1
1357,0,1,0,0,2,2,0,0,0,0
1358,0,1,0,0,2,2,0,0,0,0
1359,1,1,0,1,0,2,1,1,3,1
1360,1,2,0,1,1,0,1,1,2,1
1361,0,1,3,0,2,0,0,1,1,1
1362,0,1,0,0,1,0,0,3,2,0
1363,0,1,0,0,1,0,0,3,2,0
1364,1,1,4,0,2,0,1,0,2,0
1365,1,1,1,0,0,2,1,1,1,1
1366,0,1,1,0,0,2,1,1,1,1
1367,1,3,0,0,0,2,0,1,1,0
1368,0,3,0,0,0,2,0,1,1,0
1369,1,3,0,0,0,2,0,1,1,0
1370,0,3,0,0,0,2,0,1,1,0
1371,0,0,1,1,2,1,1,0,1,0
1372,0,0,1,1,2,1,1,0,1,0
1373,1,1,2,1,2,1,0,0,1,0
1374,0,0,1,0,2,0,0,0,3,0
1375,0,0,1,0,2,0,0,0,3,0
1376,0,0,1,0,2,0,0,0,3,0
1377,1,0,0,0,1,0,1,1,3,0
1378,0,0,0,0,1,0,1,1,3,0
1379,0,2,0,0,0,0,0,0,1,0
1380,0,2,0,0,0,0,1,2,1,1
1381,0,2,1,0,0,0,1,3,2,1
1382,0,1,1,1,1,2,0,2,1,0
1383,0,0,2,1,1,2,1,0,3,1
1384,1,0,2,1,1,2,1,0,3,1
1385,0,2,1,0,0,0,1,0,3,1
1386,1,2,1,0,0,0,1,0,3,1
1387,0,0,1,0,3,1,0,1,0,0
1388,0,2,0,0,3,1,1,0,3,1
1389,1,2,0,0,3,1,1,0,3,1
1390,0,1,0,0,0,0,2,1,3,1
1391,1,0,1,0,0,0,2,1,4,0
1392,0,2,1,0,1,0,0,1,2,1
1393,1,2,1,0,1,0,0,1,2,1
1394,0,2,1,0,1,0,0,1,2,1
1395,0,1,0,0,2,2,0,0,2,0
1396,1,0,1,0,3,2,0,1,3,0
1397,1,0,1,0,3,2,0,1,3,0
1398,0,1,3,0,3,2,0,3,3,0
1399,0,1,3,0,3,2,0,3,3,0
1400,0,1,3,0,3,2,0,2,2,1
1401,0,1,3,0,3,2,0,2,2,1
1402,0,0,0,1,1,2,0,1,1,1
1403,1,0,0,1,1,2,0,1,1,1
1404,0,0,0,1,2,0,0,2,0,0
1405,0,0,0,1,2,0,0,2,0,0
1406,0,0,0,1,2,0,0,2,0,0
1407,1,2,3,1,1,0,0,1,2,0
1408,1,2,3,1,1,0,0,1,2,0
1409,0,2,3,1,1,0,0,1,2,0
1410,0,1,2,0,0,0,1,1,4,0
1411,1,2,1,0,0,0,1,3,0,0
1412,0,2,1,0,0,0,1,3,0,0
1413,1,0,0,0,3,0,0,0,1,0
1414,1,1,0,1,2,2,1,2,2,1
1415,1,1,0,1,2,2,1,2,2,1
1416,1,1,0,1,2,2,1,2,2,1
1417,0,0,0,0,0,0,1,0,3,0
1418,0,0,0,0,0,0,1,0,3,0
1419,1,0,2,0,1,0,0,0,3,0
1420,1,1,3,0,1,0,0,0,4,0
1421,0,1,3,0,1,0,0,0,4,0
1422,1,1,1,0,3,0,1,1,1,0
1423,0,2,0,0,0,0,2,3,2,0
1424,0,2,1,0,0,0,0,0,3,0
1425,0,2,1,0,0,0,0,0,3,0
1426,0,2,2,0,3,0,0,3,1,0
1427,0,3,3,0,0,0,1,0,3,0
1428,1,2,3,0,0,0,0,1,0,0
1429,0,1,3,0,3,0,0,0,0,0
1430,0,1,4,0,1,1,1,0,1,1
1431,0,0,1,1,1,3,1,1,2,0
1432,0,0,1,1,1,3,1,1,2,0
1433,1,3,3,0,0,2,0,1,3,0
1434,0,2,2,0,1,0,0,0,1,0
1435,0,2,2,0,1,0,0,0,1,0
1436,0,0,1,0,2,0,1,0,1,1
1437,0,0,1,0,2,0,1,0,1,1
1438,1,0,0,0,0,0,1,0,3,1
1439,0,0,0,0,0,0,1,0,3,1
1440,0,1,0,0,2,0,1,1,2,1
1441,0,1,0,0,2,0,1,1,2,1
1442,0,1,0,0,2,0,1,1,2,1
1443,0,1,0,0,2,0,1,1,2,1
1444,1,1,0,0,0,1,1,2,0,0
1445,1,1,0,0,0,1,1,2,0,0
1446,0,2,1,0,3,3,1,0,4,0
1447,0,2,1,0,3,3,1,0,4,0
1448,0,0,1,0,1,0,1,1,3,0
1449,1,0,1,1,1,2,1,0,0,1
1450,1,0,3,0,0,0,0,1,1,0
1451,0,2,3,0,3,0,0,2,1,1
1452,0,1,1,0,3,0,0,1,0,1
1453,0,1,1,0,3,0,0,1,0,1
1454,0,1,1,0,3,0,0,1,0,1
1455,1,0,3,1,1,0,0,1,1,1
1456,0,3,0,0,3,0,1,2,1,0
1457,1,3,0,0,3,0,1,2,1,0
1458,0,1,0,0,3,2,0,2,0,0
1459,0,1,0,0,3,2,0,2,0,0
1460,0,2,1,0,2,2,1,0,2,0
1461,0,2,1,0,2,2,1,0,2,0
1462,0,2,1,0,2,2,1,0,2,0
1463,0,2,1,1,2,2,0,0,0,0
1464,1,2,1,1,2,2,0,0,0,0
1465,1,1,1,1,0,2,0,1,0,0
1466,0,2,0,0,0,0,0,0,4,1
1467,1,2,0,0,0,0,0,0,4,1
1468,0,1,3,0,0,0,0,0,2,1
1469,0,1,3,0,0,0,0,0,0,0
1470,1,0,4,0,3,0,1,1,2,0
1471,0,0,4,0,3,0,1,1,2,0
1472,1,0,4,0,3,0,1,1,2,0
1473,0,1,3,0,1,0,0,0,1,1
1474,0,1,3,0,1,0,0,0,1,1
1475,0,1,3,0,1,0,0,0,1,1
1476,1,2,1,0,2,2,0,1,1,1
1477,0,2,1,0,2,2,0,1,1,1
1478,0,2,1,0,2,2,0,1,1,1
1479,0,3,2,0,1,0,1,0,3,0
1480,0,3,2,0,1,0,1,0,3,0
1481,0,2,1,0,1,0,0,1,2,0
1482,1,1,1,0,3,0,1,1,0,0
1483,1,1,1,0,3,0,1,1,0,0
1484,1,1,1,0,2,0,1,2,2,0
1485,0,1,1,0,1,0,2,1,1,0
1486,1,1,1,0,1,0,1,0,1,1
1487,1,1,1,0,1,0,1,0,1,1
1488,1,1,1,0,1,0,1,0,1,1
1489,0,1,1,0,1,0,1,1,3,0
1490,0,1,1,0,1,0,1,1,3,0
1491,0,1,1,0,1,0,1,1,3,0
1492,0,1,1,0,1,0,1,1,3,0
1493,0,1,3,0,2,0,1,0,2,0
1494,0,1,1,0,0,2,1,2,0,1
1495,0,1,1,0,0,2,1,2,0,1
1496,0,0,0,0,3,2,1,0,0,0
1497,0,0,0,0,3,2,1,0,0,0
1498,1,2,1,0,2,0,1,1,2,0
1499,1,3,1,0,1,1,1,1,2,0
1500,0,3,1,0,1,1,1,1,2,0
1501,0,3,1,0,1,1,1,1,2,0
1502,0,1,2,0,3,1,0,1,3,1
1503,0,2,2,0,1,1,0,1,1,0
1504,1,0,3,0,3,0,1,1,0,0
1505,1,1,3,0,1,0,0,3,2,0
1506,0,0,0,0,0,0,0,0,0,0
1507,0,0,0,0,0,0,0,0,0,0
1508,1,0,0,0,0,0,0,0,0,0
1509,0,2,0,1,2,0,0,0,1,0
1510,0,3,1,1,0,0,0,1,1,0
1511,1,3,1,1,0,0,0,1,1,0
1512,0,3,1,1,0,0,0,1,1,0
1513,0,1,3,1,1,0,1,0,1,0
1514,0,1,3,1,1,0,1,0,1,0
1515,1,0,4,0,1,0,0,1,2,0
1516,1,0,4,0,1,0,0,1,2,0
1517,0,1,1,0,0,0,1,1,3,1
1518,1,2,0,0,0,0,0,2,0,1
1519,0,0,0,0,2,0,1,2,3,1
1520,0,0,0,0,2,0,1,2,3,1
1521,1,1,0,0,1,0,1,1,2,0
1522,0,0,0,0,1,2,0,0,1,0
1523,1,1,3,0,2,0,1,3,1,0
1524,1,1,3,0,2,0,1,3,1,0
1525,0,1,3,0,2,0,1,3,1,0
1526,1,2,3,0,3,1,1,0,2,0
1527,1,2,0,1,0,0,0,2,0,0
1528,1,2,0,1,0,0,0,2,0,0
1529,0,1,0,0,3,0,1,0,3,0
1530,1,1,0,0,3,0,1,0,3,0
1531,0,1,0,0,3,0,1,0,3,0
1532,0,2,1,0,0,1,2,3,1,0
1533,1,2,3,0,3,1,1,3,1,0
1534,0,2,3,0,3,1,1,3,1,0
1535,1,2,1,0,3,1,1,3,0,1
1536,1,2,1,0,3,1,1,3,0,1
1537,1,1,1,1,2,0,1,1,1,1
1538,0,1,1,1,1,0,0,1,2,0
1539,0,1,1,1,1,0,0,1,2,0
1540,0,2,3,1,1,0,2,1,4,0
1541,0,0,0,1,0,0,0,3,2,0
1542,0,0,0,1,0,0,0,3,2,0
1543,0,0,0,1,0,0,0,3,2,0
1544,0,1,3,0,1,0,0,0,4,0
1545,1,0,3,0,1,0,1,0,4,0
1546,0,3,0,1,0,0,0,3,4,0
1547,0,1,1,0,2,0,1,3,1,0
1548,0,1,0,0,1,0,0,0,3,0
1549,1,1,0,0,1,0,0,0,3,0
1550,0,1,0,0,1,0,0,0,3,0
1551,1,1,0,0,1,0,0,0,3,0
1552,0,2,1,0,0,0,1,0,2,0
1553,0,2,1,0,0,0,1,0,2,0
1554,1,2,1,0,0,0,1,0,2,0
1555,0,2,1,0,1,0,1,0,1,1
1556,0,2,1,0,1,0,1,0,1,1
1557,0,2,3,0,0,0,0,1,2,0
1558,0,2,3,0,0,0,0,1,2,0
1559,0,2,3,0,0,0,0,1,2,0
1560,0,2,3,0,0,0,0,1,2,0
1561,0,0,3,0,2,0,1,2,0,0
1562,0,1,0,0,1,2,2,2,2,1
1563,0,1,0,0,1,2,2,2,2,1
1564,0,1,0,0,1,2,2,2,2,1
1565,0,2,3,0,3,2,2,1,1,1
1566,0,0,3,1,2,2,1,1,0,0
1567,0,0,3,1,2,2,1,1,0,0
1568,1,1,0,1,1,2,0,0,2,0
1569,0,1,0,1,1,2,0,0,2,0
1570,0,2,3,1,4,0,0,1,2,0
1571,1,3,3,1,4,0,0,3,2,0
1572,0,3,3,1,4,0,0,3,2,0
1573,0,3,3,1,4,0,0,3,2,0
1574,0,1,3,2,4,0,1,1,0,0
1575,0,2,3,1,3,0,1,1,2,0
1576,0,2,3,0,3,0,2,1,2,0
1577,1,2,3,0,3,0,2,1,2,0
1578,0,2,3,0,3,0,2,1,2,0
1579,1,2,3,0,3,0,2,1,2,0
1580,0,2,3,0,3,0,1,1,4,0
1581,0,0,1,0,1,0,1,1,3,0
1582,0,0,1,0,1,0,1,1,3,0
1583,0,0,3,0,1,0,1,1,1,0
1584,0,2,0,0,0,0,1,1,0,0
1585,0,2,0,0,0,0,1,1,0,0
1586,1,0,4,1,1,2,1,0,1,1
1587,0,1,2,1,0,2,1,0,2,1
1588,0,1,2,1,0,2,1,0,2,1
1589,0,1,4,1,0,2,0,1,1,0
1590,1,1,4,1,0,2,0,1,1,0
1591,0,1,1,0,0,0,1,1,3,1
1592,0,1,1,0,0,0,1,1,3,1
1593,0,1,1,0,0,0,1,1,3,1
1594,0,1,1,0,0,0,1,1,3,1
1595,1,0,1,0,2,0,1,0,4,0
1596,0,2,0,0,0,0,1,1,1,0
1597,1,2,0,0,2,0,0,2,1,1
1598,0,2,0,0,2,0,0,2,1,1
1599,0,2,3,0,2,2,0,2,1,0
1600,0,2,3,0,2,2,0,2,1,0
1601,1,3,0,1,2,0,0,2,1,0
1602,1,3,0,1,2,0,0,2,1,0
1603,0,3,0,1,2,0,0,2,1,0
1604,0,3,0,1,2,0,0,2,1,0
1605,0,3,0,1,2,0,0,2,1,0
1606,0,3,0,1,2,0,0,2,1,0
1607,0,1,2,0,0,1,1,2,3,0
1608,0,1,2,0,0,1,1,2,3,0
1609,0,1,2,0,0,1,1,2,3,0
1610,0,1,1,0,1,0,2,1,1,0
1611,0,1,1,0,1,0,2,1,1,0
1612,0,1,1,1,2,2,1,1,0,0
1613,1,2,0,0,1,1,1,0,3,0
1614,1,2,1,0,3,1,1,1,3,0
1615,0,2,1,0,3,1,1,1,3,0
1616,0,0,1,1,3,0,0,0,2,0
1617,0,0,1,1,3,0,0,0,2,0
1618,1,1,0,0,3,0,1,2,3,0
1619,0,1,0,0,3,0,1,2,3,0
1620,0,1,0,0,3,0,1,2,3,0
1621,0,2,1,0,2,0,1,3,0,0
1622,1,2,1,0,2,0,1,3,0,0
1623,0,1,1,0,2,2,1,3,3,0
1624,0,1,1,0,2,2,1,3,3,0
1625,1,1,1,0,2,2,1,3,3,0
1626,0,0,0,0,0,2,1,0,3,0
1627,1,0,1,0,0,0,0,0,0,1
1628,0,0,1,0,0,0,0,0,0,1
1629,0,2,0,1,1,0,2,0,2,1
1630,0,1,1,1,0,0,2,0,2,1
1631,0,1,0,0,0,0,0,1,3,1
1632,0,1,0,0,0,0,0,1,3,1
1633,0,0,0,0,2,2,1,2,0,0
1634,1,2,0,0,1,0,2,0,2,0
1635,0,2,0,0,3,0,0,0,3,0
1636,0,2,0,0,3,0,0,0,3,0
1637,1,2,0,0,2,0,1,1,4,0
1638,0,2,1,0,1,0,0,0,1,1
1639,0,2,1,0,1,0,0,0,1,1
1640,0,3,2,1,1,0,2,0,2,1
1641,0,1,1,0,2,0,1,0,3,1
1642,1,2,1,0,3,2,0,1,2,1
1643,0,2,1,0,3,2,0,1,2,1
1644,0,2,1,0,3,2,0,1,2,1
1645,1,0,1,0,0,0,0,0,4,0
1646,1,2,1,0,0,0,1,1,2,0
1647,1,2,1,0,0,0,1,1,2,0
1648,0,2,1,0,0,0,1,1,2,0
1649,1,2,1,0,0,0,1,1,2,0
1650,0,1,0,0,0,2,0,1,1,1
1651,1,3,0,1,0,0,1,0,0,0
1652,0,3,1,0,4,0,0,1,2,1
1653,0,3,1,0,4,0,0,1,2,1
1654,0,2,0,0,0,0,2,0,0,0
1655,1,0,1,0,3,0,1,0,2,1
1656,1,0,1,0,3,0,1,0,2,1
1657,1,2,1,0,2,0,0,1,3,0
1658,0,2,1,0,2,0,0,1,3,0
1659,0,2,1,0,2,0,0,1,3,0
1660,1,2,3,0,1,0,0,0,1,0
1661,0,2,3,0,1,0,0,0,1,0
1662,0,2,3,0,1,0,0,0,1,0
1663,0,2,3,0,2,0,1,1,0,0
1664,1,1,1,0,1,1,1,1,2,1
1665,0,1,1,0,1,1,1,1,2,1
1666,1,0,1,0,3,1,0,1,1,1
1667,1,1,4,0,1,1,1,1,2,0
1668,0,0,4,0,0,0,1,3,1,0
1669,0,0,4,0,0,0,1,3,1,0
1670,0,1,3,0,2,0,1,0,1,0
1671,0,1,3,0,2,0,1,0,1,0
1672,0,1,3,0,2,0,1,0,0,0
1673,0,1,3,1,1,0,1,0,2,0
1674,0,1,0,1,0,0,2,1,3,1
1675,1,1,0,1,0,0,2,1,3,1
1676,0,2,1,1,1,2,2,1,1,1
1677,1,1,2,1,2,2,0,0,4,0
1678,0,1,2,1,2,2,0,0,4,0
1679,1,0,0,0,1,2,1,1,1,0
1680,0,0,0,0,1,2,1,1,1,0
1681,1,2,0,0,2,0,0,1,1,0
1682,0,2,0,0,2,0,0,1,1,0
1683,1,2,0,0,2,0,0,1,1,0
1684,0,2,0,0,3,0,1,0,1,0
1685,0,1,0,0,1,2,0,2,2,1
1686,0,1,0,0,1,2,0,2,2,1
1687,0,0,0,0,2,2,0,2,1,1
1688,0,1,2,1,0,0,0,0,2,0
1689,1,1,2,1,0,0,0,0,2,0
1690,0,1,2,1,0,0,0,0,2,0
1691,0,1,2,1,0,0,0,0,2,0
1692,0,1,3,0,0,0,0,0,3,0
1693,0,1,1,0,0,0,0,1,0,1
1694,1,1,1,0,0,0,0,1,0,1
1695,0,0,1,1,1,0,0,0,0,0
1696,1,0,1,1,1,0,0,0,0,0
1697,1,1,0,1,2,2,2,1,3,1
1698,0,1,0,1,2,2,2,1,3,1
1699,1,1,0,1,2,2,2,1,3,1
1700,0,0,0,0,0,2,2,0,1,1
1701,0,1,1,0,0,2,1,1,1,1
1702,0,0,0,1,2,0,1,1,2,0
1703,0,2,2,1,1,0,1,2,0,0
1704,0,2,2,1,1,0,1,2,0,0
1705,0,2,1,0,0,2,1,1,0,0
1706,0,0,3,0,3,2,1,1,1,1
1707,0,0,3,0,3,2,1,1,1,1
1708,1,0,3,0,3,2,1,1,1,1
1709,0,2,4,0,0,0,1,2,2,1
1710,1,2,1,0,0,0,0,1,1,1
1711,0,2,1,0,0,0,0,1,1,1
1712,1,1,3,0,0,0,1,2,0,1
1713,0,1,3,0,0,0,1,2,0,1
1714,0,1,3,0,0,0,1,2,0,1
1715,0,1,3,0,0,0,1,2,0,1
1716,0,1,3,0,0,0,1,2,0,1
1717,0,0,3,1,1,0,1,2,1,0
1718,0,1,0,1,1,0,0,1,1,0
1719,1,1,0,1,1,0,0,1,1,0
1720,0,1,0,1,1,0,0,1,1,0
1721,0,2,0,1,1,0,2,2,1,0
1722,1,2,0,1,1,0,2,2,1,0
1723,0,1,1,0,2,0,1,1,3,0
1724,1,1,1,0,2,0,1,1,3,0
1725,0,1,1,0,2,0,1,1,3,0
1726,0,1,0,0,1,0,1,0,0,0
1727,0,1,0,0,1,0,1,0,0,0
1728,1,0,4,0,1,0,1,1,1,0
1729,1,0,4,0,1,0,1,1,1,0
1730,0,2,3,0,1,0,1,0,3,1
1731,1,1,0,0,1,0,1,0,0,1
1732,0,2,0,0,3,0,1,1,1,1
1733,1,2,1,1,2,2,2,0,1,1
1734,0,2,0,1,2,2,0,1,0,1
1735,0,2,0,1,2,2,0,1,0,1
1736,1,2,0,0,3,2,1,2,2,1
1737,0,2,0,0,3,2,1,2,2,1
1738,1,2,0,0,3,2,1,2,2,1
1739,1,2,0,0,3,2,1,2,2,1
1740,0,2,3,0,3,1,0,1,1,0
1741,0,2,3,0,3,1,0,1,1,0
1742,0,2,3,0,3,1,0,1,1,0
1743,0,2,3,0,3,1,0,1,1,0
1744,1,1,3,0,1,0,1,2,0,1
1745,0,1,3,0,1,0,1,2,0,1
1746,0,0,3,0,3,1,1,0,1,0
1747,0,0,3,0,3,1,1,0,1,0
1748,0,2,2,0,0,0,0,0,2,0
1749,0,1,0,0,0,0,0,1,1,1
1750,0,1,0,0,0,0,0,1,1,1
1751,1,1,0,0,0,0,0,1,1,1
1752,1,1,2,0,0,0,2,0,2,0
1753,0,2,1,1,2,0,2,0,2,0
1754,0,1,1,1,1,0,0,1,3,0
1755,1,1,1,0,0,0,1,2,1,0
1756,1,1,1,0,0,0,1,2,1,0
1757,1,0,1,1,0,2,1,1,1,0
1758,1,0,1,1,1,2,1,2,2,0
1759,0,0,1,1,1,2,1,2,2,0
1760,1,1,1,0,2,0,1,1,3,0
1761,0,0,4,0,4,0,0,1,2,1
1762,0,1,0,0,1,0,0,0,2,1
1763,0,1,1,1,1,0,0,1,1,0
1764,1,3,0,0,0,0,0,1,1,0
1765,0,3,0,0,0,0,0,1,1,0
1766,1,3,0,0,0,0,0,1,1,0
1767,1,3,0,0,1,0,0,0,2,1
1768,0,3,0,0,1,0,0,0,2,1
1769,0,1,1,0,2,0,1,1,1,0
1770,0,1,1,1,2,0,0,1,2,1
1771,0,0,3,0,2,0,1,1,2,1
1772,1,1,3,1,1,0,1,1,2,1
1773,1,3,2,1,2,0,1,1,1,0
1774,0,3,2,1,2,0,1,1,1,0
1775,0,1,1,0,3,1,1,3,3,0
1776,1,0,2,0,1,0,0,0,2,0
1777,0,0,2,0,1,0,0,0,2,0
1778,0,1,0,0,0,0,0,1,4,1
1779,0,1,0,0,0,0,0,1,4,1
1780,0,1,0,0,2,0,2,2,1,0
1781,1,1,0,0,2,0,2,2,1,0
1782,0,1,0,0,2,0,2,2,1,0
1783,0,1,0,0,2,0,2,2,1,0
1784,1,0,1,0,2,0,0,3,2,0
1785,0,2,2,0,2,0,1,3,3,0
1786,0,0,2,1,1,0,0,3,0,0
1787,0,0,1,0,2,0,0,1,1,0
1788,0,1,1,1,3,2,0,1,0,1
1789,1,1,1,1,3,2,0,1,0,1
1790,0,1,1,1,3,2,0,1,0,1
1791,0,0,4,0,3,2,0,0,0,1
1792,0,2,3,1,3,0,1,1,2,0
1793,0,2,3,1,3,0,1,1,2,0
1794,1,2,3,1,3,0,1,1,2,0
1795,1,0,1,1,3,0,1,2,2,0
1796,1,0,1,1,3,0,1,2,2,0
1797,0,0,2,1,3,0,0,3,2,0
1798,1,0,2,1,3,0,0,3,2,0
1799,0,1,4,0,0,2,0,2,2,1
1800,1,1,4,0,0,0,0,2,2,1
1801,0,1,4,0,0,2,1,1,1,0
1802,0,1,4,0,0,2,1,1,1,0
1803,1,1,4,0,0,2,1,1,1,0
1804,0,3,1,0,2,2,1,0,1,0
1805,0,3,0,0,2,2,0,0,4,0
1806,0,3,0,0,2,2,0,0,4,0
1807,1,3,0,0,2,2,0,0,4,0
1808,1,2,0,0,2,0,0,3,4,0
1809,1,0,0,0,3,1,1,3,2,0
1810,1,0,0,0,1,2,0,3,3,0
1811,0,1,3,0,2,2,0,2,2,1
1812,0,1,4,0,1,0,0,1,0,1
1813,0,0,2,0,3,0,1,1,0,0
1814,0,0,2,0,3,0,1,1,0,0
1815,1,1,1,0,0,0,1,0,1,0
1816,1,1,0,0,2,2,0,1,0,0
1817,0,1,1,0,3,2,0,1,0,1
1818,0,1,0,0,0,0,0,1,0,1
1819,0,1,0,0,0,0,0,1,0,1
1820,1,2,1,0,2,1,0,0,1,1
1821,0,3,1,1,2,2,0,1,0,1
1822,0,2,0,1,1,0,1,0,2,0
1823,0,2,0,1,1,0,1,0,2,0
1824,0,1,0,1,1,0,1,1,2,0
1825,0,0,3,0,1,0,1,0,2,1
1826,0,0,3,0,1,0,1,0,2,1
1827,0,2,1,0,3,0,0,1,1,0
1828,1,2,1,0,3,0,0,1,1,0
1829,0,1,2,0,1,2,0,0,1,0
1830,0,1,1,0,1,0,0,0,2,0
1831,1,1,1,0,0,0,0,0,1,1
1832,1,3,1,0,0,0,1,0,0,1
1833,0,3,1,0,0,0,1,0,0,1
1834,0,3,1,0,0,0,1,0,0,1
1835,0,3,1,0,0,0,1,0,0,1
1836,0,2,3,0,0,0,0,2,0,0
1837,1,2,3,0,0,0,0,2,0,0
1838,1,0,0,0,3,2,2,1,2,1
1839,0,0,0,0,3,2,2,1,2,1
1840,0,2,3,0,3,0,1,1,0,0
1841,0,2,3,0,3,0,1,1,0,0
1842,0,1,4,0,3,0,1,1,0,1
1843,0,1,4,0,3,0,1,1,0,1
1844,1,1,4,0,3,0,1,1,0,1
1845,0,1,4,0,3,0,1,1,0,1
1846,0,1,3,0,2,2,0,1,3,1
1847,0,0,0,0,2,1,1,0,0,0
1848,0,0,3,1,2,1,0,0,0,0
1849,0,1,0,0,1,1,0,0,2,0
1850,0,1,0,0,1,1,0,0,2,0
1851,0,2,1,1,1,0,2,2,1,1
1852,0,0,1,0,0,0,2,2,2,0
1853,0,1,3,1,3,0,1,0,2,0
1854,0,0,0,1,3,2,1,2,1,1
1855,0,1,1,0,0,2,0,1,1,0
1856,0,1,1,0,0,2,0,1,1,0
1857,0,1,1,0,0,0,2,1,2,1
1858,1,1,1,0,0,0,2,1,2,1
1859,0,1,1,0,0,0,0,0,4,0
1860,0,1,0,0,1,0,0,0,4,0
1861,0,1,0,0,1,0,0,0,4,0
1862,0,1,0,0,3,2,0,0,4,0
